ID,carat,cut,color,clarity,depth,table,price,x,y,z
33058,0.56,Ideal,F,VS1,61.7,56,1915,5.3,5.33,3.28
33059,0.3,Very Good,D,VVS2,63.2,55,754,4.27,4.3,2.71
33060,0.4,Very Good,E,VS2,59.1,60,814,4.81,4.84,2.85
33061,0.33,Ideal,E,VVS1,61.2,55,1174,4.48,4.51,2.75
33062,0.33,Premium,I,VS2,61.1,59,594,4.44,4.4,2.7
33063,1.51,Ideal,I,SI1,61.1,59,8342,7.4,7.37,4.51
33064,0.66,Good,F,VS2,64.1,56,2138,5.5,5.46,3.51
33065,1.2,Ideal,I,VS2,62.6,57,4844,6.74,6.67,4.2
33066,0.91,Ideal,E,SI2,61.5,56,3968,6.2,6.23,3.82
33067,0.5,Very Good,H,VVS1,63.5,58,1838,5.03,4.98,3.18
33068,0.74,Ideal,F,VS1,61.7,56,3845,5.79,5.87,3.6
33069,0.73,Ideal,G,VS2,60.2,55,3389,5.85,5.9,3.54
33070,0.41,Very Good,D,SI2,63.8,57,727,4.71,4.73,3.01
33071,1.1,Premium,D,VS2,58.2,57,8796,6.81,6.77,3.95
33072,0.4,Good,I,SI1,63.9,57,765,4.7,4.66,2.99
33073,1.51,Very Good,E,VS2,63.3,61,13757,7.24,7.17,4.56
33074,0.36,Premium,E,VS2,60.3,59,789,4.58,4.64,2.78
33075,1.09,Very Good,G,VS1,59.7,63,6453,6.65,6.74,4
33076,0.35,Very Good,G,VVS2,62.8,58,798,4.44,4.48,2.8
33077,0.52,Very Good,H,VS2,61.4,55,1389,5.19,5.24,3.2
33078,0.3,Good,H,SI1,63.7,56,421,4.2,4.22,2.68
33079,0.52,Ideal,F,VS2,61.8,55.4,1620,5.13,5.17,3.18
33080,0.35,Good,I,SI1,63.6,56,472,4.5,4.53,2.87
33081,0.7,Ideal,H,VVS1,60.3,56,3524,5.77,5.82,3.49
33082,0.57,Ideal,E,VS2,62.1,55,1654,5.33,5.37,3.32
33083,0.75,Premium,E,VS2,61.8,58,3206,5.83,5.85,3.61
33084,1.06,Ideal,F,VVS2,62.1,57,8954,6.5,6.54,4.05
33085,1.01,Premium,G,SI1,60.2,60,4805,6.45,6.43,3.88
33086,0.42,Very Good,I,VS1,60.4,60,791,4.82,4.88,2.93
33087,1.5,Premium,I,VVS1,62.4,60,11155,7.32,7.29,4.56
33088,1.51,Very Good,F,VVS1,62.6,59,18777,7.33,7.24,4.56
33089,0.36,Ideal,F,VS1,61.9,56,1013,4.59,4.56,2.83
33090,0.52,Ideal,H,SI1,61.5,56,1214,5.19,5.22,3.2
33091,0.62,Ideal,F,SI1,62.7,54,1637,5.47,5.53,3.45
33092,1.02,Premium,H,SI1,62.6,59,4688,6.43,6.38,4.01
33093,1.01,Very Good,G,VS1,63.2,61,6529,6.35,6.33,4.01
33094,0.96,Premium,E,SI1,60,60,4864,6.44,6.39,3.85
33095,1,Very Good,G,VVS2,62.3,58,7528,6.39,6.45,4
33096,0.25,Very Good,D,VS1,60,63,388,4.05,4.08,2.44
33097,0.7,Very Good,E,VS2,61.2,59,2757,5.69,5.72,3.49
33098,0.3,Ideal,E,VVS1,61.4,56,895,4.33,4.37,2.67
33099,0.32,Premium,I,VS1,61.3,58,648,4.39,4.35,2.68
33100,2.03,Very Good,H,SI1,63,60,18781,8,7.93,5.02
33101,0.4,Ideal,F,VVS2,62.8,57,1163,4.73,4.66,2.95
33102,1.2,Premium,G,SI1,63,60,6494,6.81,6.75,4.27
33103,0.53,Ideal,G,VVS2,60.4,59,1946,5.26,5.3,3.19
33104,1.02,Very Good,D,SI2,60.9,61,4904,6.47,6.53,3.96
33105,1.54,Very Good,H,SI2,62.3,56,8301,7.33,7.38,4.58
33106,0.4,Premium,D,SI2,62.4,58,666,4.69,4.73,2.94
33107,1.01,Very Good,H,SI2,63.4,57,3592,6.39,6.32,4.03
33108,0.41,Premium,G,VVS2,62.2,58,1056,4.82,4.76,2.98
33109,1.02,Very Good,D,SI1,63.3,60,5778,6.33,6.38,4.02
33110,0.31,Ideal,H,VVS2,62.2,57,802,4.36,4.32,2.7
33111,0.7,Very Good,D,SI2,61.4,58,2337,5.7,5.74,3.51
33112,1.11,Good,D,SI1,57.8,61,6088,6.83,6.78,3.93
33113,0.58,Ideal,F,VS1,60.4,57,2245,5.42,5.37,3.26
33114,0.9,Very Good,I,SI1,62.3,56,3308,6.12,6.18,3.83
33115,0.35,Premium,E,VS2,59.5,58,984,4.62,4.59,2.74
33116,0.57,Premium,D,SI1,60.2,60,1847,5.36,5.34,3.22
33117,1.01,Good,D,SI2,65.1,57,4468,6.27,6.32,4.1
33118,0.51,Good,E,VS2,56.6,59,1781,5.37,5.26,3.01
33119,0.34,Ideal,D,VS1,61.1,55,838,4.52,4.55,2.77
33120,0.71,Very Good,G,VS2,61.5,57,2543,5.69,5.73,3.51
33121,0.71,Ideal,G,VS2,62.9,56,2443,5.73,5.68,3.59
33122,0.52,Ideal,G,VVS2,61.9,55,2012,5.16,5.14,3.19
33123,1.24,Premium,H,VS1,61.2,59,7358,6.91,6.94,4.24
33124,0.75,Very Good,F,VS1,62.3,57,3270,5.83,5.88,3.65
33125,0.82,Premium,G,SI2,62.3,58,2456,5.96,5.98,3.72
33126,1.28,Good,I,VS2,58.2,64,5319,7.09,7.03,4.11
33127,0.34,Very Good,E,SI1,59,60,596,4.56,4.62,2.71
33128,0.61,Ideal,D,VS1,61.9,56,2658,5.43,5.45,3.37
33129,0.7,Good,E,VS1,61,61,2952,5.69,5.72,3.48
33130,1.02,Ideal,G,SI1,62.4,56,4044,6.42,6.37,3.99
33131,0.33,Very Good,E,SI1,63.3,56,743,4.43,4.41,2.8
33132,1.01,Premium,D,SI1,61.6,62,5701,6.44,6.38,3.95
33133,0.71,Good,F,SI2,64.1,60,2130,0,0,0
33134,1,Ideal,E,SI1,62.6,56,4480,6.37,6.29,3.96
33135,0.32,Very Good,D,SI1,62.3,55,589,4.38,4.42,2.74
33136,0.9,Very Good,H,SI2,62.1,56,3295,6.13,6.23,3.84
33137,0.3,Ideal,I,SI1,62.5,58,422,4.25,4.29,2.67
33138,1.02,Premium,E,SI1,62.6,58,5278,6.47,6.44,4.05
33139,0.32,Ideal,H,VS2,63,57,648,4.38,4.35,2.75
33140,0.7,Very Good,G,VS2,63.4,58,2338,5.63,5.57,3.55
33141,0.33,Ideal,G,VS2,61.2,55,743,4.49,4.46,2.74
33142,0.71,Ideal,H,IF,62.2,57,3234,5.7,5.74,3.56
33143,0.36,Ideal,H,VS1,61.8,57,810,4.6,4.56,2.83
33144,0.31,Very Good,G,VVS1,59.6,59,642,4.4,4.42,2.63
33145,1.02,Ideal,D,SI1,62.8,56,6158,6.44,6.39,4.03
33146,0.93,Premium,F,SI2,59.5,60,3620,6.39,6.36,3.79
33147,0.43,Ideal,I,SI1,60.9,57,852,4.88,4.9,2.98
33148,0.36,Ideal,F,IF,60.3,57,1063,4.61,4.65,2.79
33149,1.18,Ideal,G,VS2,62.7,55,8564,6.77,6.74,4.23
33150,0.59,Ideal,D,SI2,59.1,57,1425,5.52,5.48,3.25
33151,0.31,Very Good,I,VS1,63.5,57,628,4.28,4.26,2.71
33152,0.39,Ideal,G,SI1,60.7,57,665,4.69,4.8,2.88
33153,0.75,Very Good,H,VS1,59.3,59,2513,5.87,6,3.52
33154,0.67,Ideal,G,SI1,62.9,54,1809,5.63,5.6,3.53
33155,0.3,Ideal,E,VS1,62.5,56,694,4.27,4.31,2.68
33156,1,Good,E,SI2,63.5,54,4400,6.35,6.41,4.05
33157,1.23,Ideal,H,SI2,60.6,57,5951,6.98,6.94,4.22
33158,0.3,Premium,I,VS1,62.9,58,608,4.29,4.26,2.69
33159,0.32,Ideal,D,SI2,62.1,55,449,4.38,4.4,2.73
33160,0.9,Ideal,I,SI2,61.9,57,2909,6.19,6.13,3.81
33161,1.51,Premium,H,SI2,60.7,59,5767,7.42,7.37,4.49
33162,1.01,Premium,F,VS2,62.3,58,6244,6.34,6.4,3.97
33163,1.23,Very Good,H,VVS1,62.5,58,8405,6.77,6.82,4.25
33164,0.76,Premium,D,SI1,61.6,59,2942,5.84,5.82,3.59
33165,0.3,Ideal,F,VS2,61.9,55,776,4.32,4.31,2.67
33166,1.07,Ideal,I,SI1,61.7,56,5093,6.59,6.57,4.06
33167,1.52,Premium,I,SI2,62.5,56,7341,7.35,7.33,4.59
33168,0.74,Very Good,G,SI2,63,56,2277,5.75,5.77,3.63
33169,0.55,Ideal,F,SI1,61.7,56.4,1598,5.26,5.3,3.25
33170,0.92,Very Good,G,SI1,62.5,60,3986,6.19,6.26,3.89
33171,0.7,Ideal,H,SI1,62.5,56,2294,5.64,5.69,3.54
33172,1.52,Ideal,H,SI2,62.3,56,7388,7.34,7.24,4.54
33173,0.5,Premium,D,SI1,62.5,58,1279,5.06,4.98,3.14
33174,0.5,Premium,F,VS1,62.9,58,1666,5.09,5.05,3.19
33175,0.52,Premium,D,SI1,61.4,58,1720,5.19,5.16,3.18
33176,1.2,Very Good,I,VS1,62.6,59,6192,6.69,6.73,4.2
33177,0.71,Very Good,I,VVS1,63.3,57,2559,5.65,5.69,3.59
33178,0.71,Premium,I,VVS1,63,58,2572,5.67,5.6,3.55
33179,1,Good,G,VS1,63.6,59,6349,6.3,6.34,4.02
33180,0.42,Ideal,E,SI2,62.9,56,898,4.8,4.77,3.01
33181,1.63,Ideal,H,VS2,62.4,55,12155,7.53,7.57,4.71
33182,0.71,Very Good,E,VS1,61.8,56,3059,5.74,5.78,3.56
33183,0.38,Very Good,I,SI1,59.7,62,601,4.7,4.74,2.82
33184,0.42,Ideal,I,SI1,61.6,55,690,4.83,4.85,2.98
33185,0.34,Very Good,F,IF,61.1,54,999,4.54,4.56,2.78
33186,0.54,Ideal,F,VVS1,61.6,55,2951,5.27,5.28,3.25
33187,0.9,Good,I,VVS1,62.4,61,3972,6.05,6.09,3.79
33188,0.38,Good,D,VS2,63.4,55,871,4.63,4.67,2.95
33189,0.39,Ideal,J,VS2,61.4,57,746,4.72,4.66,2.88
33190,2.03,Ideal,J,SI1,62.6,55,13357,8.06,8.1,5.06
33191,0.3,Ideal,D,VS2,62.8,57,911,4.29,4.25,2.68
33192,1.26,Ideal,J,SI1,62,56,5301,6.9,6.93,4.29
33193,0.36,Ideal,I,VVS1,61.7,56,824,4.59,4.62,2.84
33194,1.58,Ideal,F,SI1,60.3,56,12621,7.56,7.62,4.58
33195,1.01,Very Good,F,SI2,62.3,59,4384,6.31,6.37,3.95
33196,0.31,Very Good,G,VVS1,59.6,59,642,4.4,4.42,2.63
33197,1.01,Premium,G,VS2,59.2,59,6108,6.59,6.52,3.88
33198,0.58,Ideal,E,VS2,61.1,57,1884,5.39,5.41,3.3
33199,1.02,Very Good,F,SI2,63.3,56,3018,6.38,6.31,4.02
33200,0.97,Ideal,F,SI2,62.4,55,3569,6.38,6.34,3.97
33201,0.7,Good,H,VVS2,63.7,54,2427,5.72,5.62,3.61
33202,1.01,Ideal,G,SI2,59.5,57,4079,6.56,6.59,3.91
33203,2.2,Premium,I,VS2,58.9,60,17905,8.63,8.52,5.05
33204,1,Very Good,F,VS2,63.2,59,6296,6.35,6.3,4
33205,0.38,Ideal,H,VVS2,62.5,53.4,832,4.63,4.66,2.9
33206,1.52,Very Good,F,SI2,62.1,58,9552,7.26,7.34,4.53
33207,0.58,Ideal,E,VS1,62.6,56,1893,5.33,5.27,3.32
33208,0.33,Ideal,D,VS1,61.7,55,1007,4.48,4.5,2.77
33209,0.42,Ideal,I,SI1,62.3,54,654,4.82,4.84,3.01
33210,0.41,Ideal,D,SI1,62.7,56,1015,4.78,4.73,2.98
33211,0.32,Premium,E,VVS1,60.5,58,1020,4.47,4.42,2.69
33212,1.02,Very Good,E,VS1,61,58,7503,6.46,6.52,3.96
33213,0.25,Very Good,H,VVS2,63.3,54,467,3.98,4.02,2.52
33214,0.32,Ideal,D,VS2,61.5,56,758,4.39,4.42,2.71
33215,0.32,Very Good,E,VS2,62.8,54,702,4.35,4.38,2.74
33216,0.51,Ideal,D,VS1,61.9,57,2177,5.17,5.14,3.19
33217,1,Ideal,I,VS1,63.1,57,4664,6.32,6.39,4.01
33218,1.01,Premium,G,SI1,59.2,59,4338,6.58,6.52,3.88
33219,0.91,Ideal,H,VS1,60.8,58,4939,6.27,6.32,3.83
33220,0.75,Premium,F,SI1,61.4,59,2782,5.88,5.85,3.6
33221,0.7,Very Good,H,VS2,60,57,2335,5.74,5.8,3.46
33222,0.41,Very Good,E,SI1,62.8,58,705,4.72,4.77,2.98
33223,1.7,Good,H,VS2,62.5,59,12723,7.48,7.58,4.71
33224,1.1,Ideal,G,VS2,62,56,6534,6.6,6.68,4.12
33225,1.37,Very Good,G,SI2,62.8,57,6609,7.06,7.12,4.45
33226,0.31,Good,I,SI1,63.3,53,408,4.3,4.32,2.73
33227,1.97,Premium,F,SI2,61.1,58,14410,8.05,8.11,4.94
33228,0.27,Ideal,E,VVS2,61.9,56,760,4.16,4.19,2.58
33229,0.71,Ideal,E,VS1,61.9,56,4053,5.7,5.73,3.54
33230,0.3,Ideal,J,VS2,61.9,56,491,4.3,4.33,2.67
33231,0.54,Ideal,G,VVS1,62.2,56,2080,5.19,5.22,3.24
33232,0.32,Ideal,I,VVS1,61.9,55,589,4.39,4.4,2.72
33233,0.72,Ideal,I,VS2,61.2,57,2650,5.75,5.79,3.53
33234,1.1,Ideal,H,VS1,62.3,55,6586,6.57,6.61,4.1
33235,1.03,Ideal,F,VS2,62.3,56,6922,6.52,6.49,4.05
33236,0.4,Very Good,D,SI1,63.1,57,924,4.73,4.69,2.97
33237,0.9,Fair,E,VS2,64.5,61,4125,6.07,6.03,3.9
33238,0.32,Ideal,F,VS2,62.4,55,828,4.43,4.41,2.76
33239,0.53,Very Good,E,VS2,60.1,59,1852,5.24,5.27,3.16
33240,0.41,Premium,D,SI1,61,59,1015,4.78,4.76,2.91
33241,0.72,Premium,F,SI1,59.5,62,2670,5.85,5.74,3.45
33242,0.26,Very Good,E,SI1,62,54,384,4.08,4.11,2.54
33243,0.56,Ideal,F,VVS2,61.1,57,2676,5.32,5.35,3.25
33244,1.2,Premium,D,VS2,61.6,60,8693,6.78,6.72,4.16
33245,1.03,Ideal,G,VS1,60.8,57,7587,6.55,6.57,3.99
33246,0.24,Ideal,F,VVS1,61.8,59,526,4,4.03,2.48
33247,0.3,Premium,E,VS2,61.7,60,570,4.28,4.31,2.65
33248,0.3,Ideal,H,SI1,62.1,56,465,4.3,4.32,2.67
33249,1.34,Ideal,D,I1,61.7,55,6303,7.12,7.08,4.38
33250,0.7,Very Good,D,SI1,58.3,62,2563,5.78,5.84,3.39
33251,0.92,Ideal,G,SI1,62.6,56,4173,6.21,6.19,3.88
33252,0.71,Ideal,D,SI2,62.3,56,2762,5.73,5.69,3.56
33253,1.15,Ideal,G,SI1,62,55,6313,6.72,6.76,4.18
33254,1.04,Ideal,H,SI1,62.5,57,4648,6.5,6.46,4.05
33255,0.97,Very Good,F,SI2,62.9,57,4223,6.28,6.31,3.96
33256,0.48,Premium,F,SI1,61.1,61,1170,5.05,5,3.07
33257,1.59,Very Good,D,SI2,59.9,59,10685,7.6,7.52,4.53
33258,0.7,Very Good,H,VVS1,63.5,58,2682,5.63,5.59,3.56
33259,0.52,Ideal,F,VVS2,60.9,56,2489,5.19,5.23,3.17
33260,1.58,Very Good,H,VS2,61.4,60,10608,7.49,7.44,4.58
33261,0.72,Very Good,E,VS2,58.3,57,2872,5.89,5.94,3.45
33262,0.7,Fair,H,SI1,65.5,57,1865,5.59,5.55,3.65
33263,0.3,Good,G,IF,63.5,55,895,4.26,4.28,2.71
33264,0.28,Very Good,E,VVS2,61.4,55,612,4.22,4.25,2.6
33265,0.53,Ideal,D,VS2,61.5,56,1857,5.17,5.23,3.2
33266,1.53,Ideal,G,SI1,60.1,57,10947,7.46,7.57,4.52
33267,0.58,Ideal,E,VS1,62.2,55,2041,5.38,5.42,3.36
33268,0.53,Very Good,F,SI1,62.9,57,1268,5.15,5.18,3.25
33269,0.54,Premium,H,VS1,60.8,61,1637,5.29,5.23,3.2
33270,0.7,Premium,E,VS2,62.6,56,2822,5.71,5.66,3.56
33271,0.61,Ideal,D,VVS2,62.4,58,3036,5.38,5.42,3.37
33272,0.91,Premium,E,SI2,58.5,60,3379,6.34,6.31,3.7
33273,0.9,Premium,E,SI1,60.3,60,3917,6.27,6.2,3.76
33274,1.33,Premium,H,VS2,59.9,60,6614,7.13,7.09,4.26
33275,1.5,Very Good,H,SI2,62.3,60,7775,7.28,7.22,4.52
33276,1.04,Premium,E,VS2,62.4,58,7019,6.56,6.51,4.08
33277,0.56,Premium,J,VS2,60.9,60,1232,5.33,5.27,3.23
33278,0.31,Ideal,J,VVS2,62,56.1,468,4.31,4.33,2.68
33279,0.41,Premium,G,VVS2,61.6,58,1007,4.74,4.8,2.94
33280,1.05,Premium,G,SI2,62.6,62,4598,6.49,6.45,4.05
33281,1.06,Very Good,G,VS2,63.1,59,6325,6.48,6.45,4.08
33282,0.77,Ideal,H,SI1,62.2,56,2781,5.83,5.88,3.64
33283,0.34,Premium,G,VS2,62.4,59,596,4.41,4.47,2.77
33284,1.17,Ideal,G,VS2,62,56,7413,6.71,6.74,4.17
33285,0.33,Premium,G,VS1,62.2,58,854,4.42,4.39,2.74
33286,0.33,Premium,J,VS1,61.5,61,557,4.46,4.39,2.72
33287,0.53,Ideal,D,VS2,61.2,57,1857,5.2,5.26,3.2
33288,0.76,Good,I,SI1,64.3,60,2326,5.69,5.64,3.64
33289,0.52,Ideal,E,VVS2,61.8,56,2301,5.16,5.19,3.2
33290,1.58,Premium,F,SI2,60.7,60,6990,7.54,7.51,4.57
33291,0.55,Ideal,G,VS2,61.8,55,1715,5.25,5.3,3.26
33292,0.3,Very Good,F,IF,62.1,57,886,4.26,4.3,2.66
33293,0.43,Good,F,VS1,63.4,57,943,4.76,4.8,3.03
33294,0.83,Good,F,SI2,63.7,59,1968,5.91,5.86,3.75
33295,0.49,Premium,E,VS2,58.8,59,1351,5.2,5.14,3.04
33296,0.31,Ideal,G,IF,60.5,61,853,4.39,4.4,2.66
33297,0.72,Ideal,G,VVS1,62.2,57,3502,5.72,5.75,3.57
33298,0.32,Good,E,VS2,57,60,780,4.6,4.53,2.6
33299,0.72,Ideal,F,SI2,61.8,57,2456,5.75,5.78,3.56
33300,0.42,Ideal,H,SI1,62.4,57,700,4.76,4.79,2.98
33301,1.09,Very Good,G,VS1,60,57,7281,6.68,6.71,4.02
33302,0.41,Premium,F,SI1,59.8,59,969,4.85,4.82,2.89
33303,1.08,Premium,G,VS2,60.1,59,6532,6.7,6.64,4.01
33304,0.3,Good,G,VS2,63.1,56,526,4.25,4.28,2.69
33305,0.51,Premium,E,SI1,61.5,58,1593,5.14,5.11,3.15
33306,0.71,Good,G,IF,57.8,62,3583,5.82,5.95,3.4
33307,1.07,Ideal,E,VVS2,61.3,56,10222,6.53,6.6,4.02
33308,1.52,Ideal,I,SI2,61.7,57,7582,7.38,7.41,4.56
33309,0.37,Ideal,F,SI1,62.4,54,791,4.63,4.6,2.88
33310,0.71,Very Good,G,SI2,61.3,58,2081,5.73,5.75,3.52
33311,1.02,Ideal,F,VS2,62.7,56,6479,6.39,6.44,4.02
33312,2.03,Ideal,I,SI1,62.9,57,15291,8.06,8.02,5.06
33313,0.3,Ideal,F,VS1,62,55,658,4.3,4.34,2.68
33314,0.9,Premium,I,VS2,59.8,61,3431,6.22,6.13,3.69
33315,0.4,Good,G,SI1,63.4,58,655,4.66,4.71,2.97
33316,1.24,Ideal,I,SI2,62.5,57,3312,6.89,6.84,4.29
33317,0.56,Very Good,D,IF,60.7,56,4440,5.34,5.36,3.25
33318,0.34,Ideal,D,VS1,60.7,57,961,4.55,4.51,2.75
33319,0.32,Very Good,H,SI1,63.1,58,591,4.36,4.33,2.74
33320,0.76,Ideal,I,SI1,61.9,56,2358,5.85,5.88,3.63
33321,1.12,Very Good,G,SI2,61.2,58,5504,6.65,6.69,4.08
33322,0.55,Ideal,F,VVS1,62.2,57,2569,5.25,5.27,3.27
33323,1.02,Premium,F,VVS1,62.6,59,9550,6.41,6.36,4
33324,0.33,Very Good,G,VS1,61.6,57,621,4.42,4.51,2.75
33325,0.3,Very Good,F,VVS2,62.4,57,694,4.25,4.27,2.66
33326,0.56,Very Good,G,SI1,61.8,55,1361,5.28,5.33,3.28
33327,0.7,Premium,G,VVS2,60.6,60,2999,5.77,5.69,3.47
33328,0.52,Ideal,H,VS1,62.4,55,1577,5.19,5.17,3.23
33329,0.63,Ideal,D,IF,62.5,55,6607,5.5,5.47,3.43
33330,1.51,Good,J,VS1,60.6,55,7848,7.3,7.36,4.44
33331,1.07,Ideal,E,SI2,62.4,60,5280,6.49,6.52,4.06
33332,1.03,Premium,H,SI1,59.5,58,5134,6.64,6.58,3.93
33333,0.62,Very Good,D,SI1,61.3,58,1949,5.47,5.49,3.36
33334,0.29,Very Good,E,VS1,61.8,59,504,4.21,4.27,2.62
33335,1.01,Premium,G,SI2,60.4,59,4327,6.57,6.52,3.95
33336,1.16,Ideal,G,SI2,61.7,56,4710,6.82,6.76,4.18
33337,1.21,Fair,I,I1,65,58,2396,6.65,6.59,4.3
33338,0.58,Good,D,SI2,56.7,60,1563,5.59,5.53,3.15
33339,0.79,Ideal,D,SI1,61.2,56,3185,6.02,5.95,3.66
33340,0.75,Very Good,E,VS1,61.9,58,3543,5.83,5.86,3.62
33341,1.02,Good,G,VS2,63.6,57,5816,6.38,6.41,4.07
33342,1.03,Ideal,F,VS2,62,57,6902,6.4,6.48,3.99
33343,0.63,Ideal,F,SI1,59.9,59,1932,5.59,5.63,3.36
33344,0.3,Ideal,G,VVS2,61.8,56,665,4.31,4.33,2.67
33345,0.4,Good,D,VS2,63.5,56,786,4.66,4.72,2.98
33346,0.91,Ideal,J,VS1,60.7,57,3296,6.26,6.23,3.79
33347,0.52,Ideal,I,IF,60.2,56,1988,5.23,5.27,3.16
33348,0.59,Ideal,G,VS1,64.1,54,1803,5.37,5.3,3.42
33349,0.35,Ideal,E,VS1,61.1,55,773,4.56,4.58,2.79
33350,1.7,Premium,I,VS1,59.8,59,12737,7.79,7.7,4.63
33351,0.53,Ideal,G,VVS2,61.4,57,1948,5.19,5.26,3.21
33352,0.7,Ideal,E,VS2,62.1,57,2633,5.68,5.73,3.54
33353,3.01,Good,H,SI2,57.6,64,18593,9.44,9.38,5.42
33354,0.42,Premium,F,VS1,61.8,59,1031,4.81,4.83,2.98
33355,0.7,Ideal,F,VS1,60.3,57,3359,5.74,5.79,3.47
33356,2,Good,E,SI2,57.3,65,13320,8.26,8.22,4.72
33357,1.51,Very Good,I,SI2,60.6,60.2,7441,7.32,7.37,4.45
33358,1.63,Very Good,G,VS1,62.5,60,14404,7.43,7.51,4.67
33359,1.13,Ideal,G,SI2,62.9,54,5164,6.72,6.67,4.21
33360,0.53,Premium,H,VS2,59.4,59,1428,5.31,5.27,3.14
33361,0.4,Ideal,D,VS2,61.3,57,982,4.75,4.77,2.92
33362,1.1,Premium,F,SI2,62.6,57,4832,6.6,6.56,4.12
33363,0.72,Very Good,I,VS2,63.9,58,2337,5.65,5.68,3.62
33364,0.91,Very Good,E,VS2,59.4,59,4795,6.3,6.36,3.76
33365,1,Premium,G,VS1,60.9,60,6097,6.45,6.42,3.92
33366,1.21,Premium,H,VS1,62.5,59,7555,6.8,6.74,4.23
33367,1,Premium,E,SI2,61,59,3450,6.4,6.33,3.88
33368,1.54,Ideal,G,VS1,61.2,56,14278,7.45,7.46,4.57
33369,0.5,Very Good,F,VS1,61.9,62,1558,5.02,5.06,3.12
33370,0.37,Ideal,G,SI1,61.1,56,531,4.64,4.66,2.84
33371,0.7,Good,H,VVS1,62.7,56,2877,5.6,5.66,3.53
33372,1.5,Premium,F,VS2,61.5,58,14719,7.34,7.32,4.51
33373,0.74,Ideal,F,SI2,62,56,2655,5.78,5.82,3.6
33374,1.13,Fair,H,SI2,64.4,58,4113,6.59,6.51,4.22
33375,0.59,Very Good,H,SI2,61.2,60,1254,5.38,5.43,3.31
33376,0.31,Ideal,I,VVS1,62.1,54,511,4.34,4.39,2.71
33377,1.08,Very Good,E,SI2,63,56,5805,6.5,6.52,4.1
33378,1.11,Ideal,G,VS1,62.1,57,7917,6.61,6.63,4.11
33379,0.31,Premium,G,SI1,61.8,60,462,4.32,4.35,2.68
33380,2.18,Premium,H,SI2,59.4,61,12631,8.49,8.45,0
33381,0.42,Premium,D,SI1,61.1,60,810,4.79,4.83,2.94
33382,0.31,Premium,H,SI1,62.8,58,558,4.32,4.28,2.7
33383,1.25,Premium,G,SI2,60.4,59,6300,6.98,6.96,4.21
33384,0.7,Ideal,F,SI1,61.8,53,2635,5.7,5.75,3.54
33385,0.72,Ideal,F,VS1,61.5,56,3759,5.74,5.77,3.53
33386,0.37,Ideal,E,VS2,60.1,59,768,4.64,4.68,2.8
33387,0.3,Ideal,I,VS2,62.3,56,407,4.28,4.29,2.67
33388,0.74,Ideal,E,VS2,61.7,56,3374,5.81,5.86,3.6
33389,0.32,Ideal,D,VS2,62.1,54,758,4.4,4.46,2.75
33390,0.4,Ideal,G,SI1,60.2,56,900,4.83,4.77,2.89
33391,0.85,Ideal,E,SI1,63,56,4089,6,6.04,3.79
33392,0.42,Ideal,E,VVS1,62,55,1327,4.81,4.83,2.99
33393,1.75,Premium,I,VS1,60.6,60,12416,7.8,7.84,4.74
33394,0.3,Ideal,G,VS2,61.6,58,545,4.27,4.3,2.64
33395,1.09,Ideal,H,SI1,61.1,57,5125,6.62,6.71,4.07
33396,1.56,Premium,H,VS2,62.2,58,10424,7.41,7.44,4.62
33397,1.03,Very Good,E,VS1,62.8,55,7677,6.4,6.52,4.06
33398,1.11,Good,F,SI1,62.1,61,5602,6.58,6.62,4.1
33399,1.1,Ideal,D,VS1,61.9,56,10144,6.58,6.61,4.09
33400,0.9,Fair,E,SI1,59.2,60,4220,6.17,6.22,3.67
33401,0.5,Good,F,VS2,65.3,57,1339,4.93,4.97,3.23
33402,1.5,Good,F,VS2,60.2,58,12693,7.31,7.35,4.41
33403,0.26,Ideal,E,VVS1,61.7,56,814,4.11,4.09,2.53
33404,0.39,Fair,E,VS2,65.4,57,1049,4.61,4.54,2.99
33405,1.37,Premium,J,SI2,60.7,60,5156,7.19,7.07,4.33
33406,1.07,Premium,D,VS1,62,60,8359,6.55,6.49,4.04
33407,0.71,Very Good,E,SI1,62.9,57,2573,5.66,5.7,3.57
33408,1.5,Premium,I,VS1,62.7,59,9900,7.25,7.3,4.56
33409,1,Premium,F,SI2,60.2,58,3584,6.47,6.42,3.88
33410,1.34,Very Good,I,SI1,61.1,59,6763,7.05,7.12,4.33
33411,0.53,Ideal,H,VS2,62.5,54,1353,5.17,5.2,3.24
33412,0.91,Very Good,J,SI1,63.5,58,2905,6.17,6.12,3.9
33413,1.18,Premium,I,VS1,62.6,59,5477,6.73,6.71,4.21
33414,0.31,Ideal,E,VS2,61.8,54,680,4.36,4.41,2.71
33415,0.7,Very Good,I,SI2,61.8,58,1977,5.65,5.71,3.51
33416,1.41,Premium,E,VS2,61.3,58,11269,7.29,7.25,4.46
33417,0.71,Very Good,E,VS2,63.8,58,2804,5.62,5.66,3.6
33418,0.54,Ideal,F,VVS1,60.5,55,2356,5.31,5.33,3.22
33419,0.33,Premium,G,VVS1,61.2,60,1114,4.44,4.42,2.71
33420,0.83,Very Good,E,SI1,62.1,58,3002,6.01,6.04,3.74
33421,1.05,Ideal,D,SI2,62.1,56,5156,6.48,6.54,4.04
33422,1.31,Premium,H,VS2,59.8,58,7732,7.19,7.09,4.27
33423,1.13,Premium,I,VS2,60.2,61,4430,6.74,6.71,4.05
