ID,carat,cut,color,clarity,depth,table,price,x,y,z
15064,0.71,Very Good,D,SI1,62.4,54,2887,5.71,5.79,3.59
15065,0.75,Very Good,H,SI2,60.4,60,2106,5.89,5.93,3.57
15066,0.32,Ideal,I,VVS2,61.2,56,548,4.41,4.45,2.71
15067,1.01,Premium,E,VS2,62.4,60,6606,6.43,6.39,4
15068,1.01,Premium,E,IF,62.6,58,11491,6.44,6.37,4.01
15069,0.33,Premium,D,SI2,59.5,59,631,4.5,4.48,2.67
15070,0.31,Ideal,E,VVS1,61.8,56,924,4.34,4.36,2.69
15071,0.51,Ideal,E,VS2,61,57,1662,5.21,5.12,3.15
15072,0.7,Very Good,F,SI1,62.4,56,2573,5.63,5.69,3.53
15073,0.86,Ideal,G,SI2,61.9,55,3442,6.11,6.14,3.79
15074,0.32,Ideal,G,VVS2,61.6,55,730,4.41,4.42,2.72
15075,0.27,Ideal,E,VVS1,62.3,56,622,4.15,4.17,2.59
15076,1.05,Very Good,H,VS2,63.3,56,5614,6.48,6.41,4.08
15077,0.71,Ideal,E,SI1,62.4,56,2681,5.68,5.7,3.55
15078,0.71,Very Good,I,SI2,62.2,58,1902,5.61,5.7,3.52
15079,0.35,Very Good,E,VS2,61.9,61,716,4.5,4.54,2.8
15080,0.41,Premium,F,VVS1,61.8,59,1295,4.74,4.77,2.94
15081,0.56,Ideal,E,SI1,61.3,56,1405,5.28,5.32,3.25
15082,0.31,Very Good,G,VVS1,63.4,57,1046,4.36,4.32,2.75
15083,1.71,Good,G,SI2,63.7,57,6847,7.54,7.5,4.79
15084,0.83,Ideal,E,SI1,61.5,55,4024,6.05,6.08,3.73
15085,1.7,Very Good,I,VS1,59.8,59,12622,7.7,7.79,4.63
15086,0.3,Premium,D,VS2,62.8,59,911,4.28,4.26,2.68
15087,1.08,Ideal,H,VS2,61.9,54,5850,6.64,6.61,4.1
15088,0.31,Premium,G,SI2,61.3,58,408,4.37,4.4,2.69
15089,1.1,Very Good,F,VS2,61.1,57,6987,6.65,6.71,4.08
15090,0.54,Ideal,E,SI1,60.6,58,1440,5.27,5.29,3.2
15091,1.5,Premium,G,VS2,62.5,59,12787,7.27,7.23,4.53
15092,0.9,Ideal,I,SI1,62,56,3537,6.16,6.23,3.84
15093,0.71,Premium,F,VS2,62.1,58,2801,5.7,5.67,3.53
15094,0.39,Very Good,F,SI1,63.3,54,921,4.67,4.62,2.94
15095,0.79,Ideal,G,VS1,62,56,3561,5.91,5.94,3.67
15096,1.01,Very Good,D,VS1,63.1,59,8101,6.37,6.34,4.01
15097,0.51,Very Good,F,VS1,63.3,59,1722,5.09,5.12,3.23
15098,0.42,Ideal,F,VS2,62,55,872,4.79,4.82,2.98
15099,0.6,Ideal,G,IF,62.2,55,2533,5.36,5.44,3.36
15100,0.3,Premium,F,SI1,60.9,58,603,4.37,4.3,2.64
15101,0.3,Ideal,H,VS1,62.5,56,675,4.27,4.24,2.66
15102,0.31,Ideal,D,SI1,61.8,57,732,4.36,4.32,2.68
15103,0.72,Ideal,J,SI1,62.7,56,1832,5.67,5.75,3.58
15104,0.91,Very Good,F,SI1,63.3,60,3195,6.1,6.06,3.85
15105,1,Fair,H,VS2,64.8,55,3819,6.35,6.28,4.09
15106,1.6,Ideal,H,VS2,61.5,56,7983,7.57,7.52,4.64
15107,1.02,Very Good,H,SI1,61.9,61,4476,6.34,6.42,3.95
15108,0.7,Good,H,VVS2,63.7,54,2427,5.72,5.62,3.61
15109,0.51,Very Good,D,SI1,63.5,56,1574,5.08,5.06,3.22
15110,0.3,Premium,F,VVS2,62.4,58,945,4.28,4.25,2.66
15111,1.6,Ideal,G,VS1,62,54,17050,7.53,7.5,4.6
15112,1.24,Ideal,F,VS2,61.4,57,9073,6.98,6.86,4.25
15113,0.52,Ideal,G,SI1,62.6,56,1338,5.16,5.13,3.22
15114,0.7,Very Good,G,SI1,62.5,60,2042,5.64,5.68,3.54
15115,0.9,Good,G,VS1,63.7,56,4540,6.07,6.15,3.89
15116,2.02,Premium,I,VS2,59.6,60,16861,8.25,8.2,4.9
15117,0.4,Ideal,E,SI2,62.2,53,689,4.73,4.76,2.95
15118,0.31,Ideal,E,SI1,62.4,57,698,4.34,4.31,2.7
15119,1.22,Ideal,I,SI2,61.3,57,5226,6.91,6.85,4.22
15120,0.47,Ideal,E,VS2,61.7,56,1261,5.01,4.98,3.08
15121,0.7,Ideal,F,SI1,61.8,56,2528,5.68,5.75,3.53
15122,0.39,Very Good,G,IF,63.5,56,1271,4.67,4.65,2.96
15123,1.05,Premium,G,SI2,61.3,58,4318,6.6,6.55,4.03
15124,1.02,Very Good,G,VVS2,62.5,59,7724,6.34,6.42,3.99
15125,0.52,Premium,F,VS2,62.1,59,1600,5.12,5.15,3.19
15126,1.74,Ideal,J,SI1,62.1,54,9208,7.73,7.69,4.79
15127,0.3,Very Good,G,VS2,62.2,60,526,4.24,4.25,2.64
15128,0.7,Good,D,SI2,59.3,64,2312,5.8,5.76,3.43
15129,0.41,Premium,D,VVS2,62.5,58,1295,4.72,4.75,2.96
15130,1.1,Very Good,I,SI1,63.5,57,3573,6.55,6.53,4.15
15131,0.3,Ideal,D,VVS2,61.7,57,1041,4.3,4.32,2.66
15132,0.27,Ideal,I,VS1,61.9,55,432,4.16,4.18,2.58
15133,0.32,Ideal,H,VVS1,61.9,55,730,4.37,4.38,2.71
15134,1.2,Good,D,I1,63.6,60,4346,6.72,6.67,4.26
15135,1.11,Premium,E,SI2,61,60,4177,6.68,6.66,4.07
15136,0.9,Premium,G,SI1,62.6,62,3669,6.08,6.06,3.8
15137,1.07,Ideal,E,SI2,61.4,57,5393,6.62,6.57,4.05
15138,0.41,Ideal,E,VVS2,61.5,55,1243,4.83,4.79,2.96
15139,0.56,Ideal,H,VVS1,62.3,55,1787,5.26,5.3,3.29
15140,0.5,Good,D,VS2,63.4,56,1635,5.05,5.1,3.22
15141,0.37,Premium,G,VVS2,62.2,58,787,4.56,4.6,2.85
15142,1.01,Ideal,E,SI1,62.2,56,5068,6.43,6.4,3.99
15143,1.65,Very Good,J,SI1,61.5,58,7943,7.49,7.62,4.65
15144,0.52,Ideal,G,VS2,61.9,55,1586,5.15,5.19,3.2
15145,1.02,Ideal,E,SI1,60.4,55,5278,6.54,6.48,3.93
15146,0.7,Very Good,H,SI1,60.9,59,2273,5.72,5.75,3.49
15147,1.08,Ideal,F,SI1,62.7,57,5327,6.52,6.49,4.08
15148,1.13,Ideal,G,IF,61.7,57,10228,6.65,6.7,4.12
15149,0.4,Ideal,D,VS2,61.3,57,1050,4.77,4.75,2.92
15150,1.01,Very Good,G,VVS2,61.9,58,6257,6.38,6.48,3.98
15151,0.97,Ideal,E,SI2,62.3,56,4078,6.28,6.33,3.93
15152,0.31,Premium,H,SI1,61.7,59,558,4.39,4.36,2.7
15153,1.53,Premium,I,VS1,62,57,9877,7.39,7.35,4.57
15154,0.4,Premium,F,VS1,62.6,58,1050,4.72,4.68,2.94
15155,0.33,Ideal,G,IF,61.5,55,946,4.48,4.5,2.76
15156,0.9,Very Good,H,SI1,63.3,58,3500,6.04,6.13,3.85
15157,1,Fair,F,SI2,59.3,66,3975,6.44,6.51,3.84
15158,1.63,Very Good,G,SI1,62.5,58,11990,7.48,7.44,4.66
15159,0.4,Very Good,D,VS2,63.6,55,850,4.68,4.72,2.99
15160,1.59,Ideal,G,VVS2,60.6,59,15843,7.53,7.59,4.58
15161,0.42,Premium,G,VS1,62.5,59,921,4.72,4.79,2.97
15162,0.3,Ideal,G,VS1,61.7,57,776,4.32,4.3,2.66
15163,0.33,Ideal,E,VS2,61.1,56,928,4.48,4.45,2.73
15164,0.9,Very Good,J,VS2,63.1,57,2984,6.12,6.06,3.84
15165,0.47,Ideal,E,VVS2,62,55,1883,4.97,5,3.09
15166,1.03,Premium,E,VS1,61.5,58,7614,6.55,6.43,3.99
15167,1,Premium,H,SI2,61,60,3472,6.42,6.36,3.9
15168,0.23,Good,E,VVS1,64.4,57,472,3.87,3.9,2.5
15169,0.9,Very Good,D,SI1,61.5,58,4381,6.15,6.21,3.8
15170,0.33,Ideal,D,VS2,61.8,55,692,4.43,4.44,2.74
15171,1.51,Very Good,H,SI1,62.8,55,10314,7.29,7.32,4.59
15172,0.35,Ideal,I,VS2,61.7,57,630,4.56,4.52,2.8
15173,0.83,Very Good,H,VS2,59.4,59,3276,6.08,6.11,3.62
15174,0.41,Ideal,H,SI1,62.6,55,876,4.79,4.77,2.99
15175,0.9,Premium,F,SI1,61.2,59,4158,6.19,6.16,3.78
15176,1,Ideal,D,VVS1,60.7,56,14498,6.47,6.54,3.95
15177,0.5,Very Good,E,SI2,60.6,59,1104,5.07,5.12,3.09
15178,0.42,Very Good,G,VS2,60.1,61,847,4.79,4.86,2.9
15179,0.7,Very Good,J,VS2,63.3,58,2044,5.61,5.63,3.56
15180,0.35,Premium,F,VS2,61.9,58,706,4.48,4.54,2.79
15181,0.54,Premium,G,SI1,60.8,59,1356,5.27,5.23,3.19
15182,2.02,Premium,H,SI1,61.1,60,17489,8.19,8.11,4.98
15183,1.16,Ideal,H,SI2,60.9,59,5388,6.72,6.78,4.11
15184,0.5,Very Good,F,VS1,58.8,60,1657,5.18,5.2,3.05
15185,1.02,Very Good,F,SI2,59.6,59,3974,6.51,6.54,3.89
15186,0.9,Very Good,F,VS2,62.3,59,4846,6.1,6.16,3.82
15187,1.01,Premium,J,VS2,62.4,60,3190,6.45,6.35,3.99
15188,0.41,Premium,D,VVS2,61.8,58,1356,4.79,4.75,2.95
15189,1.21,Premium,F,VS1,61.3,57,8879,6.9,6.86,4.22
15190,1.18,Premium,H,SI2,58.7,60,4956,7.01,6.93,4.09
15191,1.31,Premium,J,SI2,59.7,59,3697,7.06,7.01,4.2
15192,0.62,Ideal,E,SI1,61.5,57,1749,5.44,5.49,3.36
15193,1.51,Ideal,I,SI1,59.4,61,8396,7.52,7.46,4.45
15194,1.09,Premium,E,SI2,61.4,58,5127,6.67,6.63,4.08
15195,1.61,Premium,H,SI1,60.8,56,11169,7.61,7.58,4.62
15196,0.56,Premium,G,VS1,59.9,60,2013,5.41,5.37,3.23
15197,0.32,Ideal,D,VVS2,61.2,56,803,4.39,4.43,2.7
15198,0.42,Ideal,E,VS2,61.8,57,958,4.77,4.81,2.96
15199,0.6,Premium,E,VVS2,62.4,61,2393,5.36,5.31,3.33
15200,1.22,Ideal,J,SI1,60.6,56,5586,6.96,6.95,4.22
15201,1.01,Good,E,SI2,56.7,61,4413,6.68,6.7,3.79
15202,0.91,Premium,H,VS2,61.8,60,4313,6.18,6.22,3.83
15203,0.3,Ideal,E,VVS2,61.9,57,1013,4.32,4.28,2.66
15204,1.06,Ideal,H,SI2,61.7,60,4547,6.53,6.51,4.02
15205,0.38,Premium,H,VS2,60.9,60,700,4.62,4.67,2.83
15206,0.38,Ideal,F,VVS1,61.5,56,1120,4.68,4.71,2.88
15207,0.6,Fair,G,SI1,65.7,55,1197,5.31,5.23,3.46
15208,1.78,Ideal,H,SI1,62.1,57,12843,7.77,7.73,4.81
15209,0.71,Very Good,J,VS2,60.1,61,1869,5.77,5.82,3.48
15210,0.3,Ideal,E,VVS1,61.5,57,895,4.33,4.35,2.67
15211,0.76,Ideal,E,VS2,61.5,56,3192,5.92,5.89,3.63
15212,1.5,Very Good,I,SI2,63.1,59,7150,7.24,7.15,4.54
15213,0.5,Good,F,VS1,56.4,62,1390,5.31,5.22,2.97
15214,0.37,Ideal,G,SI1,62,55,586,4.62,4.64,2.87
15215,0.3,Ideal,D,VS2,59.5,56,778,4.41,4.37,2.61
15216,0.64,Ideal,H,SI2,60.8,56,1125,5.57,5.61,3.4
15217,0.32,Premium,H,VS1,61.6,59,524,4.37,4.39,2.7
15218,0.31,Good,H,VVS2,63.6,56,802,4.33,4.28,2.74
15219,0.26,Very Good,F,VVS2,61.4,56,657,4.14,4.17,2.55
15220,0.28,Very Good,G,VS2,62,56,427,4.16,4.19,2.59
15221,0.44,Ideal,F,SI2,61.7,54,655,4.9,4.92,3.03
15222,0.61,Ideal,F,VS2,62.4,55,2002,5.42,5.45,3.39
15223,0.88,Good,I,SI1,60.2,64,2581,6.22,6.18,3.73
15224,0.33,Ideal,F,VVS2,61.8,54,761,4.47,4.5,2.77
15225,0.36,Good,I,VS1,63.3,56,568,4.51,4.56,2.87
15226,1.25,Very Good,H,SI2,63.2,60,4199,6.87,6.81,4.32
15227,0.92,Premium,F,SI1,61.8,59,4037,6.21,6.25,3.85
15228,1.02,Very Good,D,SI2,62.8,55,4964,6.38,6.46,4.03
15229,0.9,Ideal,F,VS2,60.8,57,5828,6.22,6.24,3.79
15230,0.41,Very Good,E,VVS2,62.8,54,1187,4.72,4.77,2.98
15231,0.7,Ideal,F,SI1,61.8,56,2528,5.68,5.75,3.53
15232,0.31,Ideal,D,VS2,61.5,56,942,4.36,4.35,2.68
15233,1.01,Good,G,SI1,63.3,59,4781,6.24,6.31,3.97
15234,0.7,Good,F,SI1,64.3,63,2059,5.58,5.55,3.58
15235,0.5,Ideal,H,VVS2,60.3,58,1608,5.14,5.21,3.12
15236,1.06,Premium,F,I1,60.3,58,3158,6.59,6.56,3.96
15237,0.34,Premium,I,SI1,61.3,61,574,4.49,4.45,2.74
15238,0.35,Ideal,D,VS2,62.3,55,829,4.52,4.54,2.82
15239,0.5,Very Good,D,VS2,62.8,58,1752,5.03,5.07,3.17
15240,0.39,Premium,D,VS2,60.2,59,1024,4.76,4.74,2.86
15241,0.5,Ideal,F,VS2,62.9,55,1654,5.1,5.07,3.2
15242,0.4,Very Good,E,SI1,62.2,62,687,4.66,4.69,2.91
15243,0.7,Good,F,VS2,63.5,56,2212,5.64,5.45,3.52
15244,0.34,Ideal,G,VS2,62.7,55,596,4.48,4.49,2.81
15245,0.33,Ideal,F,VVS1,61.1,56,893,4.45,4.48,2.73
15246,0.31,Ideal,E,VVS1,61.3,56,1105,4.38,4.4,2.69
15247,0.35,Very Good,D,SI2,63.3,55,669,4.49,4.45,2.83
15248,1.01,Good,I,SI1,64.1,59,3676,6.24,6.21,3.99
15249,0.55,Ideal,F,VS1,61.2,56,2079,5.33,5.28,3.25
15250,0.3,Ideal,D,VVS2,61.7,55,814,4.33,4.36,2.68
15251,0.3,Ideal,D,SI1,61.6,56,709,4.34,4.3,2.66
15252,1.51,Premium,D,SI2,63,62,9894,7.28,7.23,4.57
15253,1.16,Ideal,G,IF,62,57,10082,6.73,6.7,4.16
15254,0.7,Ideal,F,SI2,60.6,57.2,2237,5.75,5.77,3.49
15255,1.74,Ideal,E,SI1,62.2,56,15847,7.67,7.72,4.79
15256,1.72,Premium,G,VS2,61.1,58,15946,7.73,7.69,4.71
15257,0.72,Ideal,G,VVS2,62,55,3352,5.72,5.76,3.56
15258,0.57,Premium,E,VS2,62.2,59,2274,5.29,5.26,3.28
15259,0.31,Premium,E,VS2,60.5,60,680,4.34,4.36,2.63
15260,0.3,Good,H,SI1,63.4,60,432,4.23,4.25,2.69
15261,1.21,Fair,H,SI2,65.6,56,3862,6.69,6.59,4.36
15262,0.56,Ideal,E,VS2,61.7,54,1819,5.28,5.35,3.28
15263,0.43,Premium,G,VVS1,62.2,58,1264,4.83,4.78,2.99
15264,0.83,Ideal,H,VVS1,61.7,57,3570,6.02,6.07,3.73
15265,1.13,Good,D,SI2,60.7,64,4406,6.68,6.63,4
15266,0.35,Premium,G,IF,62.2,58,1116,4.52,4.45,2.79
15267,1.22,Premium,E,VVS1,61.1,60,13824,6.87,6.85,4.19
15268,0.93,Good,G,SI1,58.8,61,4405,6.36,6.39,3.75
15269,2.02,Premium,J,VS2,62,59,13812,8.08,8.06,5
15270,2,Fair,I,VS1,66.3,54,12907,7.98,7.88,5.26
15271,2.01,Ideal,G,VS2,63,56,18172,8,7.93,5.02
15272,0.7,Premium,E,SI1,62,60,2444,5.72,5.67,3.53
15273,0.71,Very Good,I,SI1,58.9,59,2141,5.78,5.84,3.42
15274,1.19,Ideal,G,VVS2,60.8,59,9524,6.84,6.81,4.15
15275,0.33,Ideal,E,VS1,61.1,56,850,4.45,4.48,2.73
15276,1,Very Good,E,SI1,63.3,56,5026,6.31,6.39,4.02
15277,0.9,Very Good,F,SI1,63.8,54,3699,6.09,6.13,3.9
15278,0.32,Very Good,D,SI1,63.3,57,756,4.38,4.37,2.77
15279,1.06,Ideal,F,VS2,60.5,57,6399,6.6,6.58,3.99
15280,0.71,Ideal,H,SI1,61.1,57,2313,5.71,5.75,3.5
15281,0.31,Ideal,F,VVS1,60.6,56,1140,4.44,4.41,2.68
15282,0.91,Very Good,G,SI2,61.8,59,3388,6.17,6.23,3.83
15283,0.3,Ideal,D,VS2,62.8,57,911,4.31,4.29,2.7
15284,1.72,Very Good,E,SI2,61,57,11638,7.67,7.76,4.71
15285,0.44,Ideal,G,VS1,61.9,54,915,4.89,4.93,3.04
15286,0.6,Very Good,F,VVS1,61.2,58,3333,5.42,5.46,3.33
15287,0.28,Ideal,H,VVS2,61.2,55,514,4.18,4.22,2.57
15288,0.74,Ideal,I,VVS1,62.3,55,2715,5.77,5.82,3.61
15289,0.31,Ideal,G,VS1,62.5,57,802,4.37,4.34,2.72
15290,0.44,Ideal,D,VVS1,61,57,2290,4.91,4.93,3
15291,0.5,Ideal,G,VVS2,61.2,56,1935,5.13,5.1,3.13
15292,0.33,Ideal,D,VVS2,60.3,57,1062,4.52,4.47,2.71
15293,1.76,Very Good,G,VVS2,61.1,59,17888,7.81,7.9,4.8
15294,0.52,Good,F,SI1,65.5,66,1427,4.92,4.98,3.24
15295,0.26,Very Good,E,VS2,59.2,58,453,4.18,4.2,2.48
15296,0.31,Very Good,E,SI1,58.3,60,544,4.48,4.51,2.62
15297,0.53,Ideal,F,VS2,61.5,55,1753,5.27,5.2,3.22
15298,0.27,Very Good,H,VVS2,62.5,55,504,4.12,4.16,2.59
15299,0.31,Ideal,D,VS2,61.5,56,942,4.37,4.35,2.68
15300,0.92,Ideal,E,SI1,61.4,55,4183,6.29,6.25,3.85
15301,2.07,Premium,H,SI1,61.2,60,14476,8.2,8.12,4.99
15302,0.9,Good,G,VS2,62.9,62,3918,6.02,6.06,3.8
15303,1.03,Ideal,H,SI1,61.1,56,5418,6.5,6.53,3.98
15304,0.73,Ideal,J,SI1,62,56,1902,5.74,5.78,3.57
15305,2.32,Premium,J,VS2,62.4,57,17053,8.48,8.4,5.27
15306,0.31,Premium,G,SI2,60.3,59,523,4.37,4.35,2.63
15307,0.72,Ideal,G,SI2,61.3,56,2451,5.76,5.81,3.55
15308,0.43,Premium,D,SI1,61.1,59,830,4.83,4.89,2.97
15309,1.53,Very Good,E,VS1,60.7,60,14931,7.38,7.52,4.52
15310,0.42,Ideal,G,VS2,62.2,54,1087,4.82,4.8,2.99
15311,0.51,Ideal,F,IF,62.4,55,2524,5.11,5.14,3.2
15312,0.42,Premium,F,SI1,61.5,58,773,4.8,4.83,2.96
15313,0.27,Very Good,F,VVS2,61.8,56,682,4.19,4.2,2.6
15314,0.52,Ideal,I,SI1,61.8,55,1074,5.16,5.19,3.2
15315,1.11,Ideal,G,VVS2,61.6,57,9507,6.7,6.74,4.14
15316,0.38,Ideal,F,SI2,60.6,56,827,4.73,4.7,2.86
15317,0.42,Ideal,I,VVS2,61.2,57,1299,4.83,4.87,2.97
15318,0.41,Ideal,E,VS1,62,54,1153,4.79,4.76,2.96
15319,1.53,Good,E,SI1,63.5,58,11303,7.29,7.35,4.65
15320,0.38,Very Good,H,VVS1,63.3,58,1033,4.62,4.57,2.91
15321,1.01,Very Good,G,VS1,58.8,58,6777,6.52,6.61,3.86
15322,0.35,Ideal,H,IF,61.7,56,984,4.55,4.53,2.8
15323,1.24,Ideal,H,VS2,60.1,59,7701,6.99,7.03,4.21
15324,1.12,Ideal,G,SI1,62,55,5451,6.65,6.68,4.13
15325,1.03,Premium,H,SI1,62.4,58,4274,6.5,6.42,4.03
15326,0.54,Ideal,I,VS1,61.5,56,1147,5.24,5.26,3.23
15327,1.26,Very Good,F,VS1,62.5,58,10284,6.83,6.94,4.3
15328,0.72,Ideal,F,VS2,62.8,55,2732,5.74,5.69,3.59
15329,1.01,Premium,F,VS2,62.1,60,5988,6.36,6.43,3.97
15330,0.31,Ideal,E,VS2,62.9,56,872,4.33,4.29,2.71
15331,0.33,Very Good,E,SI1,59.1,58,579,4.51,4.56,2.68
15332,0.6,Ideal,D,SI1,61.4,55,1698,5.43,5.45,3.34
15333,0.51,Ideal,G,VVS2,61.1,56,1875,5.15,5.19,3.16
15334,0.3,Ideal,E,VS2,61.5,56,658,4.29,4.33,2.65
15335,1.05,Ideal,G,SI2,62.7,57,5127,6.45,6.51,4.06
15336,0.24,Very Good,F,VVS2,62.3,58,552,3.95,3.98,2.47
15337,0.76,Ideal,I,VS2,61.8,58,2551,5.84,5.87,3.62
15338,0.32,Ideal,D,VS2,62.6,55,972,4.39,4.37,2.74
15339,0.27,Ideal,D,VVS1,61.7,57,752,4.2,4.16,2.58
15340,0.31,Ideal,D,VS2,62,55,734,4.36,4.38,2.71
15341,0.4,Ideal,E,SI2,62.6,54,644,4.68,4.71,2.94
15342,1.15,Ideal,F,VVS2,62.1,55,8903,6.74,6.69,4.17
15343,0.59,Ideal,G,VS1,62.1,55,2018,5.4,5.35,3.34
15344,1.01,Premium,D,VS1,60,58,8286,6.6,6.54,3.94
15345,0.39,Ideal,D,VS1,61.9,57,1095,4.69,4.71,2.91
15346,0.43,Ideal,J,VS1,62.1,55,679,4.84,4.86,3.01
15347,0.76,Ideal,E,VS2,61.5,56,3249,5.89,5.92,3.63
15348,0.43,Ideal,G,IF,61.8,56,1433,4.86,4.88,3.01
15349,0.38,Ideal,J,VVS2,62,55,629,4.67,4.69,2.9
15350,0.71,Very Good,E,SI1,61.7,61,2606,5.74,5.76,3.55
15351,1,Ideal,I,VS2,62.6,54,3858,6.39,6.35,3.99
15352,1.12,Premium,J,SI1,62.3,57,4064,6.72,6.61,4.15
15353,1.09,Premium,G,SI1,61.8,59,4322,6.59,6.53,4.06
15354,1.43,Ideal,G,SI1,62.8,57,8599,7.17,7.12,4.49
15355,0.64,Very Good,D,SI1,63.7,54,1910,5.47,5.52,3.5
15356,1.5,Premium,E,SI2,61.5,59,8064,7.3,7.23,4.47
15357,0.26,Very Good,E,VVS1,62.9,61,547,4.01,4.06,2.54
15358,1.51,Very Good,H,SI2,60.8,58,7723,7.4,7.51,4.53
15359,0.32,Premium,H,VS1,62.8,58,720,4.37,4.35,2.74
15360,1.54,Fair,I,SI2,64.6,56,7727,7.3,7.26,4.7
15361,0.7,Very Good,F,IF,61.5,58,3887,5.65,5.7,3.49
15362,0.31,Ideal,G,SI2,62,55,391,4.34,4.37,2.7
15363,0.53,Premium,D,VS2,60.4,58,1956,5.26,5.23,3.17
15364,0.32,Very Good,F,VS2,60.2,59,645,4.4,4.43,2.66
15365,0.31,Ideal,D,SI1,62,55,571,4.36,4.38,2.71
15366,0.38,Premium,I,VS1,60.1,60,778,4.72,4.66,2.82
15367,0.52,Ideal,F,VVS2,62.5,57,2064,5.15,5.19,3.23
15368,1.27,Very Good,H,SI2,63.1,57,4978,6.88,6.84,4.33
15369,0.74,Ideal,F,VVS2,61.4,56,3842,5.83,5.86,3.59
15370,2.32,Ideal,J,VS1,62.5,54.5,17891,8.44,8.47,5.28
15371,1.07,Premium,G,VS1,59.6,58,5967,6.66,6.7,3.98
15372,1.7,Ideal,J,VS1,60.9,58,10589,7.73,7.68,4.69
15373,0.81,Premium,J,SI1,61.4,60,1917,5.98,5.94,3.66
15374,0.58,Very Good,F,SI1,62.6,57,1373,5.24,5.36,3.32
15375,0.71,Ideal,D,VS2,62.3,56,3137,5.68,5.72,3.55
15376,0.51,Very Good,I,VS2,63.3,56,1140,5.02,5.06,3.19
15377,0.33,Premium,H,VS2,61.3,60,668,4.47,4.44,2.73
15378,0.35,Ideal,I,VVS2,62.3,57,788,4.53,4.49,2.81
15379,0.53,Ideal,G,VS1,62.1,57,1721,5.16,5.18,3.21
15380,0.25,Very Good,E,VVS2,60.2,59,575,4.07,4.14,2.47
15381,2.01,Ideal,G,SI2,61.5,55,11602,8.15,8.11,5
15382,0.9,Very Good,H,VVS1,63.5,57,4485,6.02,6.07,3.84
15383,1.51,Ideal,G,VS2,60.8,54,12100,7.45,7.43,4.52
15384,1.59,Premium,F,VS2,60.2,60,15461,7.59,7.62,4.58
15385,0.71,Premium,D,VS2,62.1,60,2950,5.72,5.68,3.54
15386,1,Good,F,SI2,63.8,58,4155,6.33,6.28,4.02
15387,1.02,Ideal,E,SI2,63,57,4478,6.44,6.39,4.04
15388,0.52,Ideal,E,SI1,63,54,1429,5.15,5.11,3.23
15389,0.7,Very Good,F,VS1,60.5,57,2726,5.77,5.8,3.5
15390,0.3,Ideal,E,VVS1,62.5,54,763,4.29,4.32,2.69
15391,0.36,Ideal,I,VS2,61.8,55,648,4.61,4.58,2.84
15392,0.9,Very Good,E,SI1,62.9,57,3510,6.11,6.17,3.86
15393,0.41,Ideal,F,VS2,61,57,863,4.76,4.81,2.92
15394,1.51,Premium,J,VS2,62.8,59,7553,7.2,7.17,4.51
15395,0.41,Very Good,F,VS2,61.1,56,863,4.79,4.84,2.94
15396,0.37,Premium,G,VS1,61.4,58,746,4.58,4.61,2.82
15397,0.47,Very Good,H,VS2,57.2,60,1178,5.18,5.21,2.97
15398,0.5,Ideal,H,SI1,62.2,53,1154,5.06,5.14,3.17
15399,0.86,Premium,F,SI2,59.3,62,2818,6.36,6.22,3.73
15400,0.33,Ideal,F,IF,62.1,56,1389,4.41,4.44,2.75
15401,1.53,Very Good,J,VS1,59.5,60,7677,7.55,7.65,4.52
15402,0.42,Ideal,H,VVS2,61.1,56,910,4.8,4.85,2.95
15403,0.51,Ideal,E,VS1,62.7,56,1636,5.1,5.14,3.21
15404,0.9,Good,D,SI2,62.3,58,3806,6.05,6.27,3.84
15405,0.31,Premium,F,VVS1,59.4,58,982,4.45,4.41,2.63
15406,0.47,Ideal,D,VVS1,61.9,54,2378,4.98,5,3.09
15407,1.51,Premium,G,VS1,62.6,60,14507,7.28,7.19,4.53
15408,0.41,Ideal,E,VVS1,61.7,56,1367,4.78,4.82,2.96
15409,0.59,Very Good,E,VS2,59.9,56,1838,5.46,5.49,3.28
15410,1.46,Premium,H,SI2,61.4,59,7604,7.3,7.26,4.47
15411,0.4,Very Good,G,SI1,61.6,59,702,4.66,4.72,2.89
15412,0.76,Very Good,F,SI2,58.5,62,2815,5.93,6.01,3.49
15413,0.3,Ideal,E,VS2,61.3,58,621,4.3,4.32,2.64
15414,0.41,Ideal,H,VS1,61.8,56,827,4.77,4.81,2.96
15415,0.32,Ideal,G,SI1,61.3,56,612,4.42,4.39,2.7
15416,1.02,Ideal,G,SI1,62.2,56,5044,6.46,6.44,4.01
15417,0.3,Premium,J,VS2,62.2,58,473,4.3,4.28,2.67
15418,0.41,Very Good,E,VS1,62,57,1079,4.74,4.77,2.95
15419,0.72,Good,D,VS2,64,54,2827,5.68,5.7,3.64
15420,0.35,Ideal,E,VS2,62.2,56,767,4.51,4.53,2.81
15421,0.38,Ideal,F,VS2,61.3,57,822,4.65,4.68,2.86
15422,0.53,Very Good,E,VS1,62.6,59,1909,5.19,5.25,3.27
15423,1.05,Ideal,G,VS2,62.8,57,6604,6.49,6.45,4.06
15424,0.33,Premium,G,VVS2,60.9,57,965,4.5,4.43,2.72
15425,1.1,Ideal,E,SI2,61.6,56,5263,6.63,6.66,4.09
15426,0.88,Very Good,I,VS1,63.3,55,2996,6.11,6.06,3.85
15427,1,Good,I,SI1,65.2,56,3836,6.21,6.27,4.07
15428,1.19,Ideal,G,VVS2,60.7,57,9587,6.8,6.85,4.14
